payment_id,customer_id,timestamp,amount,payment_method,failure_reason,customer_age,previous_successes,previous_failures,customer_value,subscription_age,days_since_last_payment
PAY-0013706,CUST-03349,2026-08-16 08:22:00,536.17,netbanking,temporary_bank_failure,52,5,0,5758.37,12,4
PAY-0013707,CUST-01387,2026-08-16 08:30:00,367.96,upi,network_error,55,5,2,10524.32,10,8
PAY-0013708,CUST-02716,2026-08-16 08:31:00,1477.15,upi,temporary_bank_failure,48,10,5,3856.14,6,11
PAY-0013709,CUST-02289,2026-08-16 08:32:00,1581.41,wallet,network_error,55,8,6,8311.17,4,16
PAY-0013710,CUST-01525,2026-08-16 09:01:00,3067.42,wallet,temporary_bank_failure,45,6,3,2538.19,6,15
PAY-0013711,CUST-00292,2026-08-16 09:12:00,1825.46,wallet,insufficient_funds,52,9,2,4145.08,7,12
PAY-0013712,CUST-00416,2026-08-16 09:21:00,493.66,upi,network_error,55,3,4,4307.54,9,23
PAY-0013713,CUST-03755,2026-08-16 10:21:00,553.81,card,temporary_bank_failure,38,5,4,3000.97,7,15
PAY-0013714,CUST-01049,2026-08-16 10:34:00,669.38,card,insufficient_funds,47,4,4,1616.02,4,14
PAY-0013715,CUST-02105,2026-08-16 10:45:00,602.94,netbanking,temporary_bank_failure,22,2,4,2870.6,3,15
PAY-0013716,CUST-00928,2026-08-16 10:55:00,174.66,upi,temporary_bank_failure,56,2,4,5175.67,6,17
PAY-0013717,CUST-00114,2026-08-16 11:36:00,3388.43,card,card_expired,31,10,3,1065.13,7,11
PAY-0013718,CUST-03163,2026-08-16 11:48:00,280.65,netbanking,network_error,51,4,6,5834.69,9,11
PAY-0013719,CUST-03597,2026-08-16 11:52:00,1069.85,upi,insufficient_funds,35,8,2,2531.53,5,15
PAY-0013720,CUST-01013,2026-08-16 11:54:00,1768.68,netbanking,temporary_bank_failure,42,5,1,2378.84,7,10
PAY-0013721,CUST-02897,2026-08-16 11:59:00,689.53,wallet,insufficient_funds,18,13,4,8366.7,10,22
PAY-0013722,CUST-02652,2026-08-16 12:11:00,878.93,upi,temporary_bank_failure,36,4,3,725.5,4,13
PAY-0013723,CUST-02271,2026-08-16 12:21:00,122.3,upi,insufficient_funds,22,3,2,5187.01,4,10
PAY-0013724,CUST-03052,2026-08-16 12:33:00,94.32,card,network_error,21,10,3,1645.66,8,12
PAY-0013725,CUST-01919,2026-08-16 12:38:00,539.93,wallet,insufficient_funds,58,10,5,2780.28,11,15
PAY-0013726,CUST-01125,2026-08-16 12:40:00,411.92,upi,temporary_bank_failure,39,7,5,3113.34,6,14
PAY-0013727,CUST-00652,2026-08-16 13:08:00,3098.94,upi,temporary_bank_failure,45,3,4,3139.92,6,15
PAY-0013728,CUST-01581,2026-08-16 13:18:00,607.29,wallet,card_expired,55,3,7,10008.39,7,29
PAY-0013729,CUST-03359,2026-08-16 13:24:00,136.4,card,card_expired,70,3,4,1530.51,4,12
PAY-0013730,CUST-00599,2026-08-16 13:42:00,4082.29,card,hard_decline,31,5,1,4471.19,8,7
PAY-0013731,CUST-03533,2026-08-16 13:46:00,474.31,upi,insufficient_funds,42,8,7,11058.44,14,17
PAY-0013732,CUST-03724,2026-08-16 14:01:00,49.19,netbanking,insufficient_funds,51,5,5,7899.41,5,17
PAY-0013733,CUST-03128,2026-08-16 14:19:00,374.61,wallet,insufficient_funds,60,11,1,5171.7,13,13
PAY-0013734,CUST-03148,2026-08-16 14:39:00,2583.25,card,card_expired,65,7,6,3304.93,13,21
PAY-0013735,CUST-00219,2026-08-16 14:40:00,757.72,netbanking,temporary_bank_failure,22,11,1,3192.85,7,11
PAY-0013736,CUST-03524,2026-08-16 14:45:00,1613.21,netbanking,temporary_bank_failure,61,6,0,945.99,7,13
PAY-0013737,CUST-00964,2026-08-16 14:47:00,152.82,wallet,temporary_bank_failure,28,7,6,3316.72,10,11
PAY-0013738,CUST-03898,2026-08-16 14:49:00,638.91,wallet,insufficient_funds,59,15,4,16684.97,16,9
PAY-0013739,CUST-02301,2026-08-16 14:55:00,392.73,netbanking,network_error,70,1,3,2400.21,6,10
PAY-0013740,CUST-03301,2026-08-16 15:01:00,669.87,netbanking,network_error,37,9,3,5812.21,7,16
PAY-0013741,CUST-03099,2026-08-16 15:03:00,1208.69,netbanking,hard_decline,20,9,5,20156.04,14,13
PAY-0013742,CUST-01747,2026-08-16 15:05:00,2112.75,upi,temporary_bank_failure,19,5,1,2229.55,4,11
PAY-0013743,CUST-01577,2026-08-16 15:22:00,2096.39,netbanking,network_error,58,8,3,3733.16,7,15
PAY-0013744,CUST-01798,2026-08-16 15:25:00,439.98,upi,temporary_bank_failure,55,7,2,3210.36,11,11
PAY-0013745,CUST-02739,2026-08-16 16:00:00,429.13,upi,temporary_bank_failure,57,10,3,29422.27,21,13
PAY-0013746,CUST-01992,2026-08-16 16:13:00,452.55,upi,temporary_bank_failure,33,2,3,5787.9,3,13
PAY-0013747,CUST-01986,2026-08-16 16:15:00,1050.95,wallet,network_error,59,3,2,2845.82,7,7
PAY-0013748,CUST-00262,2026-08-16 16:21:00,551.61,wallet,insufficient_funds,29,7,3,2903.21,10,15
PAY-0013749,CUST-03568,2026-08-16 16:40:00,307.8,card,hard_decline,27,10,5,1323.73,4,20
PAY-0013750,CUST-03534,2026-08-16 16:46:00,262.24,wallet,network_error,49,2,6,4910.55,5,25
PAY-0013751,CUST-01077,2026-08-16 17:15:00,128.65,upi,hard_decline,51,4,3,11171.95,9,15
PAY-0013752,CUST-03053,2026-08-16 17:17:00,365.25,upi,network_error,51,1,3,1689.18,8,10
PAY-0013753,CUST-01916,2026-08-16 17:38:00,388.38,card,hard_decline,40,4,6,273.01,2,16
PAY-0013754,CUST-03398,2026-08-16 17:40:00,576.61,wallet,hard_decline,25,9,3,2918.44,8,12
PAY-0013755,CUST-00578,2026-08-16 17:45:00,1534.72,upi,insufficient_funds,29,7,1,10517.1,5,8
PAY-0013756,CUST-01807,2026-08-16 18:00:00,3189.26,card,insufficient_funds,68,8,5,5461.51,9,12
PAY-0013757,CUST-02876,2026-08-16 18:26:00,227.49,upi,network_error,62,6,2,541.1,6,10
PAY-0013758,CUST-02344,2026-08-16 18:32:00,1450.42,card,hard_decline,20,4,1,3101.69,9,7
PAY-0013759,CUST-02629,2026-08-16 18:36:00,963.87,netbanking,network_error,58,3,2,1818.42,7,11
PAY-0013760,CUST-01490,2026-08-16 18:44:00,721.79,wallet,insufficient_funds,24,6,1,4238.35,3,15
PAY-0013761,CUST-03849,2026-08-16 19:33:00,3145.09,upi,temporary_bank_failure,45,9,2,7603.86,5,11
PAY-0013762,CUST-03988,2026-08-16 19:41:00,2007.62,card,temporary_bank_failure,30,11,4,5291.91,11,16
PAY-0013763,CUST-02917,2026-08-16 19:52:00,344.14,wallet,temporary_bank_failure,35,6,4,13898.45,13,13
PAY-0013764,CUST-02608,2026-08-16 20:08:00,49.0,upi,temporary_bank_failure,35,9,4,3080.9,5,18
PAY-0013765,CUST-03009,2026-08-16 20:12:00,598.25,upi,temporary_bank_failure,27,2,1,2893.33,13,8
PAY-0013766,CUST-01945,2026-08-16 20:29:00,1002.79,upi,network_error,70,7,3,2636.68,6,13
PAY-0013767,CUST-03279,2026-08-16 20:35:00,1274.27,card,hard_decline,58,6,3,1898.14,6,17
PAY-0013768,CUST-02247,2026-08-16 20:56:00,160.05,upi,network_error,50,2,3,948.76,1,12
PAY-0013769,CUST-02312,2026-08-16 20:59:00,394.4,upi,temporary_bank_failure,61,6,4,4616.33,9,15
PAY-0013770,CUST-00826,2026-08-16 21:04:00,272.31,wallet,network_error,39,9,1,3732.16,10,9
PAY-0013771,CUST-02062,2026-08-16 21:32:00,56.42,wallet,temporary_bank_failure,47,9,3,15740.72,9,11
PAY-0013772,CUST-01772,2026-08-16 21:35:00,828.66,wallet,hard_decline,66,7,2,3870.79,11,8
PAY-0013773,CUST-01021,2026-08-16 21:39:00,1204.16,upi,insufficient_funds,37,10,7,4860.49,13,21
PAY-0013774,CUST-02822,2026-08-16 21:46:00,422.01,wallet,temporary_bank_failure,64,6,4,4694.19,9,12
PAY-0013775,CUST-03800,2026-08-16 22:05:00,825.28,netbanking,hard_decline,66,5,6,3489.73,8,18
PAY-0013776,CUST-03502,2026-08-16 22:15:00,440.44,card,hard_decline,42,4,2,11201.64,7,16
PAY-0013777,CUST-03859,2026-08-16 22:51:00,389.29,card,hard_decline,52,8,1,2573.58,9,6
PAY-0013778,CUST-00527,2026-08-16 22:54:00,955.13,upi,network_error,45,8,1,12541.38,14,9
PAY-0013779,CUST-03197,2026-08-16 23:10:00,157.06,netbanking,insufficient_funds,30,3,3,1204.1,11,5
PAY-0013780,CUST-01352,2026-08-16 23:21:00,1143.66,upi,network_error,55,7,2,5871.89,5,6
PAY-0013781,CUST-01776,2026-08-16 23:26:00,610.51,wallet,insufficient_funds,29,8,1,4686.21,11,8
PAY-0013782,CUST-01432,2026-08-16 23:27:00,539.94,upi,temporary_bank_failure,48,5,3,1653.02,6,13
PAY-0013783,CUST-01402,2026-08-16 23:56:00,195.28,card,insufficient_funds,34,6,3,2764.49,9,13
PAY-0013784,CUST-01703,2026-08-16 23:56:00,2011.64,upi,insufficient_funds,47,9,6,4106.01,14,14
PAY-0013785,CUST-02879,2026-08-17 00:03:00,418.02,card,temporary_bank_failure,62,7,4,1796.16,4,15
PAY-0013786,CUST-03215,2026-08-17 00:08:00,91.96,netbanking,hard_decline,20,8,5,8642.36,14,16
PAY-0013787,CUST-01869,2026-08-17 00:17:00,805.14,netbanking,insufficient_funds,56,6,4,2656.7,9,16
PAY-0013788,CUST-00159,2026-08-17 00:28:00,283.53,wallet,network_error,31,5,4,2381.77,3,12
PAY-0013789,CUST-00712,2026-08-17 00:31:00,664.09,upi,network_error,19,5,4,6610.5,7,14
PAY-0013790,CUST-01576,2026-08-17 00:48:00,782.97,card,card_expired,49,5,2,1245.1,10,8
PAY-0013791,CUST-02004,2026-08-17 00:49:00,930.22,upi,temporary_bank_failure,47,5,6,4510.11,5,17
PAY-0013792,CUST-02263,2026-08-17 00:56:00,1038.97,wallet,network_error,60,14,2,4094.8,12,10
PAY-0013793,CUST-02800,2026-08-17 01:01:00,404.17,wallet,hard_decline,35,8,5,2106.9,10,20
PAY-0013794,CUST-01615,2026-08-17 01:25:00,592.29,card,hard_decline,51,5,6,2045.99,10,14
PAY-0013795,CUST-02811,2026-08-17 01:25:00,813.02,card,insufficient_funds,47,8,2,2123.5,8,10
PAY-0013796,CUST-01797,2026-08-17 01:27:00,8093.57,netbanking,temporary_bank_failure,32,5,4,2756.7,5,9
PAY-0013797,CUST-02217,2026-08-17 01:30:00,1783.62,upi,network_error,62,2,6,3676.02,7,11
PAY-0013798,CUST-03891,2026-08-17 01:40:00,420.36,upi,network_error,61,9,3,1295.72,8,15
PAY-0013799,CUST-01138,2026-08-17 02:14:00,761.08,wallet,insufficient_funds,42,2,7,3758.01,3,16
PAY-0013800,CUST-01716,2026-08-17 02:46:00,213.06,upi,insufficient_funds,57,4,1,4054.6,11,8
PAY-0013801,CUST-00763,2026-08-17 03:03:00,3386.88,upi,network_error,23,5,6,6829.54,9,9
PAY-0013802,CUST-00656,2026-08-17 03:27:00,1347.69,upi,network_error,27,9,5,4776.63,6,15
PAY-0013803,CUST-01580,2026-08-17 03:30:00,934.92,wallet,network_error,36,6,1,4884.72,12,7
PAY-0013804,CUST-03833,2026-08-17 03:34:00,2109.85,upi,insufficient_funds,38,5,2,3130.19,6,8
PAY-0013805,CUST-00842,2026-08-17 03:37:00,2559.02,card,network_error,24,7,3,3752.73,12,15
PAY-0013806,CUST-02661,2026-08-17 03:40:00,195.41,card,temporary_bank_failure,66,5,7,1545.24,5,22
PAY-0013807,CUST-03313,2026-08-17 03:48:00,217.93,upi,network_error,30,2,2,3139.92,3,3
PAY-0013808,CUST-02895,2026-08-17 03:51:00,1921.61,wallet,insufficient_funds,53,7,4,2073.7,6,10
PAY-0013809,CUST-01766,2026-08-17 03:59:00,134.49,card,network_error,42,7,4,3220.71,9,14
PAY-0013810,CUST-03935,2026-08-17 04:00:00,531.28,wallet,insufficient_funds,64,4,7,5100.09,5,17
PAY-0013811,CUST-00306,2026-08-17 04:11:00,567.45,card,card_expired,63,7,2,1487.77,9,16
PAY-0013812,CUST-01025,2026-08-17 04:17:00,3669.82,card,insufficient_funds,67,5,2,606.82,7,11
PAY-0013813,CUST-00619,2026-08-17 04:35:00,141.08,upi,temporary_bank_failure,49,3,10,2160.55,3,21
PAY-0013814,CUST-01003,2026-08-17 04:45:00,432.74,upi,temporary_bank_failure,25,4,5,2559.83,2,17
PAY-0013815,CUST-00717,2026-08-17 04:56:00,2134.48,netbanking,insufficient_funds,50,9,8,963.95,9,27
PAY-0013816,CUST-01160,2026-08-17 05:06:00,559.34,upi,network_error,32,5,2,1091.13,9,17
PAY-0013817,CUST-00832,2026-08-17 05:09:00,113.33,upi,temporary_bank_failure,35,7,5,13728.41,14,18
PAY-0013818,CUST-02978,2026-08-17 05:18:00,115.13,upi,insufficient_funds,35,4,5,3273.82,6,18
PAY-0013819,CUST-02628,2026-08-17 05:41:00,491.12,upi,network_error,26,6,1,12660.88,8,7
PAY-0013820,CUST-01866,2026-08-17 05:50:00,1420.69,upi,insufficient_funds,41,11,1,4161.57,11,8
PAY-0013821,CUST-03142,2026-08-17 06:29:00,1127.63,upi,network_error,29,16,4,47906.1,23,15
PAY-0013822,CUST-03518,2026-08-17 06:42:00,1102.56,card,card_expired,19,7,3,3459.65,10,12
PAY-0013823,CUST-01475,2026-08-17 07:00:00,1905.1,card,temporary_bank_failure,23,9,6,3095.96,8,10
PAY-0013824,CUST-02544,2026-08-17 07:13:00,116.24,netbanking,insufficient_funds,68,7,3,7110.73,6,13
PAY-0013825,CUST-03506,2026-08-17 07:15:00,328.0,netbanking,insufficient_funds,67,12,3,14778.01,14,12
PAY-0013826,CUST-02077,2026-08-17 07:17:00,87.1,card,card_expired,52,3,5,3535.81,4,19
PAY-0013827,CUST-01086,2026-08-17 07:21:00,3028.33,card,temporary_bank_failure,36,9,3,2573.23,10,13
PAY-0013828,CUST-02096,2026-08-17 07:54:00,1529.56,upi,temporary_bank_failure,47,18,3,7093.86,14,17
PAY-0013829,CUST-02500,2026-08-17 08:03:00,209.39,upi,temporary_bank_failure,48,5,5,10374.37,7,14
PAY-0013830,CUST-00365,2026-08-17 08:56:00,331.33,upi,temporary_bank_failure,44,4,6,3273.92,4,14
PAY-0013831,CUST-01632,2026-08-17 09:00:00,483.41,card,card_expired,29,3,4,1796.95,7,19
PAY-0013832,CUST-02563,2026-08-17 09:16:00,625.85,upi,temporary_bank_failure,45,12,6,11259.11,11,18
PAY-0013833,CUST-00642,2026-08-17 10:22:00,586.84,card,insufficient_funds,31,9,5,6596.65,10,20
PAY-0013834,CUST-01223,2026-08-17 10:36:00,989.43,netbanking,insufficient_funds,62,5,1,5163.32,10,8
PAY-0013835,CUST-02688,2026-08-17 10:38:00,614.4,upi,network_error,28,4,6,2969.64,3,21
PAY-0013836,CUST-01164,2026-08-17 11:08:00,1008.29,card,card_expired,25,5,6,1011.08,8,22
PAY-0013837,CUST-00998,2026-08-17 11:17:00,478.25,netbanking,insufficient_funds,56,4,1,4035.97,9,8
PAY-0013838,CUST-00637,2026-08-17 11:34:00,607.9,upi,temporary_bank_failure,55,6,3,3098.16,8,17
PAY-0013839,CUST-00842,2026-08-17 11:37:00,129.86,card,card_expired,24,8,3,3752.73,12,22
PAY-0013840,CUST-02063,2026-08-17 12:00:00,733.05,netbanking,insufficient_funds,48,9,3,4591.37,11,14
PAY-0013841,CUST-02538,2026-08-17 12:15:00,695.03,upi,temporary_bank_failure,25,7,14,917.23,9,29
PAY-0013842,CUST-02068,2026-08-17 12:19:00,1799.1,card,insufficient_funds,29,8,4,3542.24,7,16
PAY-0013843,CUST-01583,2026-08-17 12:21:00,2135.06,netbanking,hard_decline,24,3,4,5811.95,3,9
PAY-0013844,CUST-03718,2026-08-17 12:54:00,682.28,upi,network_error,42,5,2,5314.53,3,12
PAY-0013845,CUST-02540,2026-08-17 12:58:00,862.01,wallet,card_expired,65,14,5,6226.39,12,20
PAY-0013846,CUST-02631,2026-08-17 13:01:00,319.52,upi,hard_decline,44,6,2,3930.94,6,11
PAY-0013847,CUST-03784,2026-08-17 13:25:00,1029.99,card,insufficient_funds,37,7,3,11486.52,10,21
PAY-0013848,CUST-01271,2026-08-17 13:27:00,1368.29,upi,network_error,59,10,1,13445.78,20,4
PAY-0013849,CUST-01321,2026-08-17 13:34:00,622.03,wallet,insufficient_funds,61,6,4,1907.54,6,17
PAY-0013850,CUST-03787,2026-08-17 13:54:00,3655.54,wallet,insufficient_funds,39,3,1,2751.82,8,11
PAY-0013851,CUST-00230,2026-08-17 13:56:00,491.51,upi,network_error,41,8,4,2851.85,10,18
PAY-0013852,CUST-02705,2026-08-17 14:11:00,172.18,netbanking,temporary_bank_failure,30,5,3,4355.68,5,19
PAY-0013853,CUST-00588,2026-08-17 14:27:00,426.63,card,card_expired,26,11,2,1786.75,13,8
PAY-0013854,CUST-03818,2026-08-17 14:40:00,2640.59,upi,card_expired,48,6,1,4254.96,9,10
PAY-0013855,CUST-01554,2026-08-17 15:12:00,148.38,netbanking,network_error,40,8,1,2668.71,8,7
PAY-0013856,CUST-02042,2026-08-17 15:16:00,615.81,netbanking,network_error,24,9,3,6380.69,5,10
PAY-0013857,CUST-01732,2026-08-17 15:22:00,996.09,card,hard_decline,55,7,4,3546.77,4,16
PAY-0013858,CUST-01771,2026-08-17 15:34:00,855.23,card,card_expired,34,5,3,2480.77,6,22
PAY-0013859,CUST-02374,2026-08-17 16:05:00,360.15,upi,network_error,68,6,5,14100.64,11,15
PAY-0013860,CUST-03068,2026-08-17 16:13:00,162.79,netbanking,network_error,58,9,6,5270.95,6,14
PAY-0013861,CUST-03003,2026-08-17 16:28:00,3569.61,wallet,insufficient_funds,30,9,2,19364.72,13,9
PAY-0013862,CUST-03056,2026-08-17 16:34:00,1818.65,upi,temporary_bank_failure,34,3,5,1383.57,10,16
PAY-0013863,CUST-02973,2026-08-17 17:19:00,969.69,wallet,insufficient_funds,42,6,4,3547.04,13,20
PAY-0013864,CUST-00018,2026-08-17 17:40:00,2256.95,upi,network_error,47,10,7,1611.55,8,15
PAY-0013865,CUST-01111,2026-08-17 17:41:00,1226.4,netbanking,network_error,62,10,2,12891.05,10,13
PAY-0013866,CUST-00537,2026-08-17 18:13:00,1368.77,upi,insufficient_funds,67,7,4,2303.18,8,14
PAY-0013867,CUST-03885,2026-08-17 18:46:00,445.84,upi,insufficient_funds,42,4,3,1915.44,4,11
PAY-0013868,CUST-01014,2026-08-17 19:07:00,393.15,wallet,temporary_bank_failure,51,5,3,891.73,6,15
PAY-0013869,CUST-02774,2026-08-17 19:32:00,1257.85,wallet,network_error,19,2,6,3167.82,8,12
PAY-0013870,CUST-01189,2026-08-17 19:42:00,486.56,wallet,temporary_bank_failure,40,10,6,6130.43,8,22
PAY-0013871,CUST-00546,2026-08-17 19:45:00,1135.92,upi,insufficient_funds,43,10,1,3180.18,9,3
PAY-0013872,CUST-01401,2026-08-17 19:51:00,159.32,upi,insufficient_funds,44,2,5,9948.24,6,13
PAY-0013873,CUST-00892,2026-08-17 19:59:00,1334.33,card,insufficient_funds,37,4,4,2266.36,6,16
PAY-0013874,CUST-01545,2026-08-17 20:11:00,5580.18,upi,temporary_bank_failure,49,6,1,11605.95,11,8
PAY-0013875,CUST-01666,2026-08-17 20:17:00,1183.46,card,network_error,29,3,7,2014.69,7,14
PAY-0013876,CUST-03125,2026-08-17 20:21:00,494.82,upi,network_error,55,4,7,4474.94,12,24
PAY-0013877,CUST-02847,2026-08-17 20:22:00,331.03,upi,hard_decline,43,6,1,2247.19,10,13
PAY-0013878,CUST-03650,2026-08-17 20:27:00,1595.5,card,insufficient_funds,64,10,4,3804.36,10,12
PAY-0013879,CUST-01550,2026-08-17 20:30:00,270.32,upi,card_expired,41,12,6,5095.85,7,20
PAY-0013880,CUST-01695,2026-08-17 20:52:00,589.56,upi,insufficient_funds,38,8,3,1259.28,8,9
PAY-0013881,CUST-01607,2026-08-17 20:53:00,419.81,wallet,hard_decline,70,12,3,5607.54,9,10
PAY-0013882,CUST-02997,2026-08-17 20:53:00,422.4,card,card_expired,32,2,6,1301.74,5,23
PAY-0013883,CUST-00796,2026-08-17 20:57:00,499.06,wallet,insufficient_funds,63,3,5,3280.39,3,15
PAY-0013884,CUST-03049,2026-08-17 21:03:00,1609.05,upi,temporary_bank_failure,69,4,5,7751.45,4,11
PAY-0013885,CUST-00341,2026-08-17 21:07:00,7110.19,card,insufficient_funds,67,1,2,519.26,4,8
PAY-0013886,CUST-02807,2026-08-17 21:18:00,518.08,upi,temporary_bank_failure,34,5,3,15791.27,13,14
PAY-0013887,CUST-03443,2026-08-17 21:25:00,206.43,card,insufficient_funds,50,7,5,3844.43,13,13
PAY-0013888,CUST-01011,2026-08-17 21:32:00,305.26,netbanking,hard_decline,18,6,7,1274.63,9,17
PAY-0013889,CUST-00914,2026-08-17 21:32:00,484.72,upi,card_expired,21,3,7,2145.56,5,15
PAY-0013890,CUST-03463,2026-08-17 21:46:00,714.38,netbanking,insufficient_funds,44,8,7,1190.62,13,14
PAY-0013891,CUST-00085,2026-08-17 21:57:00,2085.56,wallet,insufficient_funds,24,5,7,1317.56,10,19
PAY-0013892,CUST-00652,2026-08-17 22:02:00,220.25,wallet,temporary_bank_failure,45,5,4,3139.92,6,12
PAY-0013893,CUST-00630,2026-08-17 22:16:00,288.71,upi,temporary_bank_failure,64,10,5,468.31,12,18
PAY-0013894,CUST-00126,2026-08-17 22:21:00,287.69,wallet,network_error,66,5,4,4931.21,7,6
PAY-0013895,CUST-00560,2026-08-17 22:27:00,319.24,card,insufficient_funds,26,5,6,1710.47,5,18
PAY-0013896,CUST-01077,2026-08-17 22:29:00,512.92,netbanking,network_error,51,5,4,11171.95,9,9
PAY-0013897,CUST-01710,2026-08-17 22:41:00,361.68,wallet,network_error,52,3,1,3167.32,7,9
PAY-0013898,CUST-02893,2026-08-17 22:56:00,328.91,wallet,network_error,22,5,7,3361.31,5,9
PAY-0013899,CUST-02243,2026-08-17 23:00:00,307.45,upi,network_error,48,3,7,1113.63,10,15
PAY-0013900,CUST-00297,2026-08-17 23:06:00,1243.06,card,card_expired,25,5,6,4682.53,7,24
PAY-0013901,CUST-00742,2026-08-17 23:27:00,1562.49,upi,network_error,27,3,3,9992.26,4,14
PAY-0013902,CUST-01772,2026-08-17 23:42:00,761.06,upi,temporary_bank_failure,66,6,2,3870.79,11,13
PAY-0013903,CUST-03716,2026-08-17 23:49:00,171.25,card,insufficient_funds,42,6,3,1751.84,8,12
PAY-0013904,CUST-01100,2026-08-18 00:18:00,147.79,wallet,hard_decline,20,6,3,10463.69,13,10
PAY-0013905,CUST-03291,2026-08-18 00:24:00,576.91,upi,network_error,26,3,2,3027.3,8,12
PAY-0013906,CUST-02583,2026-08-18 00:49:00,1041.19,upi,temporary_bank_failure,20,7,4,3381.53,15,10
PAY-0013907,CUST-02441,2026-08-18 01:01:00,178.21,upi,insufficient_funds,54,5,4,3864.53,4,16
PAY-0013908,CUST-02174,2026-08-18 01:08:00,798.26,upi,hard_decline,52,5,5,1294.51,5,17
PAY-0013909,CUST-00984,2026-08-18 01:33:00,4850.46,upi,temporary_bank_failure,58,3,3,6803.86,9,13
PAY-0013910,CUST-02334,2026-08-18 01:40:00,809.72,upi,network_error,52,5,8,3538.43,6,17
PAY-0013911,CUST-02264,2026-08-18 01:50:00,640.14,card,card_expired,41,3,1,3084.88,6,9
PAY-0013912,CUST-03319,2026-08-18 01:57:00,1801.89,netbanking,network_error,35,6,2,9556.56,8,9
PAY-0013913,CUST-02007,2026-08-18 02:14:00,570.17,upi,temporary_bank_failure,65,3,2,3360.8,7,14
PAY-0013914,CUST-01033,2026-08-18 02:15:00,178.47,netbanking,network_error,26,2,7,2379.61,7,24
PAY-0013915,CUST-03676,2026-08-18 02:28:00,2629.89,card,hard_decline,31,6,6,19486.81,15,21
PAY-0013916,CUST-00828,2026-08-18 02:29:00,908.77,netbanking,hard_decline,27,5,6,3294.57,8,19
PAY-0013917,CUST-03526,2026-08-18 03:12:00,185.7,netbanking,temporary_bank_failure,48,13,3,13807.61,13,12
PAY-0013918,CUST-01460,2026-08-18 03:26:00,1989.84,upi,network_error,55,4,3,4933.09,2,13
PAY-0013919,CUST-02705,2026-08-18 04:02:00,4044.21,upi,network_error,30,4,3,4355.68,5,11
PAY-0013920,CUST-03507,2026-08-18 04:17:00,1164.92,upi,network_error,64,6,6,3121.14,8,21
PAY-0013921,CUST-03611,2026-08-18 04:21:00,424.97,upi,temporary_bank_failure,68,5,3,6300.26,9,17
PAY-0013922,CUST-01681,2026-08-18 04:32:00,5789.48,card,insufficient_funds,43,4,5,1016.82,7,17
PAY-0013923,CUST-03702,2026-08-18 04:33:00,114.6,card,card_expired,19,4,3,1706.5,6,17
PAY-0013924,CUST-01139,2026-08-18 04:40:00,609.68,upi,card_expired,26,10,4,3376.26,8,6
PAY-0013925,CUST-00181,2026-08-18 04:44:00,2203.36,wallet,network_error,43,7,5,11049.07,13,10
PAY-0013926,CUST-02094,2026-08-18 05:14:00,330.21,card,card_expired,50,4,7,7302.33,8,22
PAY-0013927,CUST-03814,2026-08-18 05:29:00,1814.51,card,card_expired,42,11,4,2955.21,10,11
PAY-0013928,CUST-01033,2026-08-18 05:29:00,1109.59,card,hard_decline,26,2,6,2379.61,7,20
PAY-0013929,CUST-02080,2026-08-18 05:46:00,1322.42,upi,temporary_bank_failure,43,7,1,1672.62,5,12
PAY-0013930,CUST-01883,2026-08-18 05:56:00,275.26,card,hard_decline,30,4,8,2469.35,9,23
PAY-0013931,CUST-02750,2026-08-18 06:22:00,365.28,wallet,insufficient_funds,45,6,2,6886.38,10,10
PAY-0013932,CUST-00261,2026-08-18 06:24:00,1005.85,card,network_error,61,6,2,2973.67,6,16
PAY-0013933,CUST-02279,2026-08-18 06:33:00,498.23,card,hard_decline,35,6,6,2288.02,4,13
PAY-0013934,CUST-02894,2026-08-18 06:51:00,450.14,wallet,network_error,68,3,2,2072.07,4,10
PAY-0013935,CUST-01004,2026-08-18 07:03:00,1318.51,netbanking,insufficient_funds,69,9,6,6240.55,15,19
PAY-0013936,CUST-00447,2026-08-18 07:04:00,1639.19,upi,network_error,61,11,1,9019.45,16,10
PAY-0013937,CUST-00229,2026-08-18 07:07:00,384.25,netbanking,insufficient_funds,46,5,9,1762.95,11,18
PAY-0013938,CUST-02800,2026-08-18 07:09:00,289.65,netbanking,hard_decline,35,6,4,2106.9,10,11
PAY-0013939,CUST-02650,2026-08-18 07:11:00,513.15,upi,insufficient_funds,25,10,7,27827.37,19,21
PAY-0013940,CUST-01797,2026-08-18 07:17:00,803.23,card,network_error,32,5,4,2756.7,5,7
PAY-0013941,CUST-02588,2026-08-18 07:44:00,1051.29,wallet,network_error,28,7,2,12071.92,5,14
PAY-0013942,CUST-01312,2026-08-18 07:58:00,268.5,card,temporary_bank_failure,23,11,4,7214.76,10,17
PAY-0013943,CUST-02089,2026-08-18 08:22:00,500.26,wallet,network_error,63,5,2,2132.51,9,8
PAY-0013944,CUST-00387,2026-08-18 08:25:00,334.1,upi,network_error,70,10,2,5290.62,14,14
PAY-0013945,CUST-01883,2026-08-18 08:40:00,1452.41,card,network_error,30,5,7,2469.35,9,25
PAY-0013946,CUST-02505,2026-08-18 08:45:00,132.47,netbanking,hard_decline,55,6,5,10250.34,9,14
PAY-0013947,CUST-00044,2026-08-18 08:57:00,1320.73,wallet,card_expired,32,6,3,4435.24,12,11
